JUMBO,Papel, Espesor, Gramaje,Humedad,CARA CBFC,CARA CBFL,CARA CCFL ,CARA Celulosa B FC,CARA Recorte Kraft Laja,CARA Recorte Valdivia (Pta. Tratamiento),REVERSO CBFC,CARA Recorte Maule (Pta. Tratamiento),REVERSO CBFL,REVERSO CCFL ,REVERSO Celulosa B FC,REVERSO Pulpa 261F,REVERSO Pulpa BO Paper,REVERSO Pulpa mecÃ¡nica,REVERSO Recorte DKL Osorno,REVERSO Recorte duplex nÂ° 1 Sorepa,REVERSO Recorte Kraft Laja,REVERSO Recorte La Selecta,REVERSO Recorte Maule (Pta. Tratamiento),REVERSO Recorte Micro Corrugado,REVERSO Recorte Valdivia (Pta. Tratamiento),TRIPA CBFC,TRIPA CBFL,TRIPA Celulosa B FC,TRIPA Pulpa 261F,TRIPA Pulpa 262F,TRIPA Pulpa BO Paper,TRIPA Pulpa mecÃ¡nica,TRIPA Recorte DKL Osorno,TRIPA Recorte duplex nÂ° 1 Sorepa,TRIPA Recorte Kraft Laja,TRIPA Recorte La Selecta,TRIPA Recorte Maule (Pta. Tratamiento),TRIPA Recorte Micro Corrugado, TRIPA Recorte Valdivia (Pta. Tratamiento)
PM2U010434,AS250N,404,244.6,7.9,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010435,AS250N,408,246,8,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010436,AS250N,408,246.4,7.9,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010437,AS250N,409,247,8,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010438,AS250N,413,246.4,7.9,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010439,AS250N,410,246.2,8.6,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010440,AS250N,408,244.7,8.6,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010441,AS250N,406,244.9,8.7,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010442,AS250N,413,243.9,8.5,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010443,AS250N,412,244.7,8.5,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010444,AS250N,412,244.1,8.4,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010445,AS250N,412,244.6,8.6,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010446,AS250N,409,242.8,8.7,0.01950860330182,0,0.109872764426306,0,0,0,0.0198685515770476,0,0,0.126969792518364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461661774339793,0,0,0.196448040252522,0,0,0,0,0,0,0
PM2U010501,AS250N,406,242.9,8.6,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010502,AS250N,407,243.1,8.2,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010503,AS250N,410,242.1,8.7,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010504,AS250N,408,242.3,8.8,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010505,AS250N,408,242.7,8.7,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010506,AS250N,407,242.7,8.3,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010507,AS250N,409,242.4,8.2,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010508,AS250N,409,241.8,8.2,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010509,AS250N,409,240.4,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010510,AS250N,411,240,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010511,AS250N,407,239.8,8.5,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010512,AS250N,412,240,8.7,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010513,AS250N,417,239.6,8.4,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010514,AS250N,417,240.2,8.7,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010515,AS250N,416,241.3,8.8,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010516,AS250N,417,246.7,8.5,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010517,AS250N,412,247,8.5,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010518,AS250N,410,246.9,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010519,AS250N,405,243.1,8.5,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010520,AS250N,407,242.3,7.7,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010521,AS250N,408,241.8,7.9,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010522,AS250N,412,245.2,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010523,AS250N,412,246.3,8.4,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010524,AS250N,415,248.6,8.6,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010525,AS250N,409,248.6,8.9,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010526,AS250N,415,248.7,8.9,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010527,AS250N,408,247.4,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010528,AS250N,407,245.1,8,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010529,AS250N,412,247.4,8.6,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010530,AS250N,413,245.3,8.3,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010531,AS250N,412,247.2,8.5,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010532,AS250N,410,247.8,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010533,AS250N,414,248,8.3,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010535,AS225N,344,217.1,8.6,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010536,AS225N,356,216.9,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010537,AS225N,349,217.1,8.1,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010539,AS225N,348,218.7,8.6,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010540,AS225N,345,219,8.7,0.00312492609343955,0,0.0689519723542221,0,0,0,0.0127459358395482,0,0,0.0760649126602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523700855280889,0,0,0.266668106691046,0,0,0,0,0,0,0
PM2U010725,AS225N,360,224,8.3,0.0409750836994164,0,0.139241262733116,0,0,0,0.0235063404053077,0,0,0.129926483903944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399199879103553,0,0,0.177209992758853,0,0,0,0,0,0,0.0390236879806621
PM2U010726,AS225N,363,225.2,8.3,0.0409750836994164,0,0.139241262733116,0,0,0,0.0235063404053077,0,0,0.129926483903944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399199879103553,0,0,0.177209992758853,0,0,0,0,0,0,0.0390236879806621
PM2U010727,AS225N,362,224.8,8.3,0.0409750836994164,0,0.139241262733116,0,0,0,0.0235063404053077,0,0,0.129926483903944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399199879103553,0,0,0.177209992758853,0,0,0,0,0,0,0.0390236879806621
PM2U010728,AS225N,360,223.2,8.2,0.0409750836994164,0,0.139241262733116,0,0,0,0.0235063404053077,0,0,0.129926483903944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399199879103553,0,0,0.177209992758853,0,0,0,0,0,0,0.0390236879806621
PM2U010805,AS195N,310,190.7,7.4,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010806,AS195N,312,191.3,7.7,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010808,AS225N,372,221,7.7,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010809,AS225N,369,219.8,7.9,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010810,AS225N,372,220.4,8.1,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010811,AS225N,371,221.1,8.1,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010812,AS225N,370,221.9,8.3,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010813,AS225N,368,220.3,8.2,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010814,AS225N,364,215,8.5,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010815,AS225N,363,216,8.2,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010816,AS195N,364,213,8.2,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010817,AS225N,365,216.1,8.4,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010818,AS225N,371,217.2,9,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010819,AS225N,371,216.1,9,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010821,AS225N,368,217.9,9,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010822,AS225N,367,218.9,8.8,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010823,AS225N,358,214.6,8.5,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010824,AS225N,360,216.4,8.7,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010825,AS225N,364,218.9,8.8,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010826,AS225N,364,218.2,9,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010827,AS225N,355,214.6,8.4,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010828,AS225N,360,215.8,8.8,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010829,AS225N,361,217.8,8.4,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010830,AS225N,359,215.9,8.4,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010831,AS225N,361,215,8.7,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010832,AS225N,361,215.3,8.8,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010833,AS225N,365,215.3,8.8,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010834,AS225N,358,215.9,8.7,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010835,AS225N,367,215.9,8.9,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010836,AS225N,367,215.1,8.5,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010837,AS225N,363,214.9,8.3,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010838,AS225N,368,215.7,8.9,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010839,AS225N,368,215.1,8.7,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010840,AS225N,369,215.8,8.8,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010841,AS225N,360,216.4,8.8,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010842,AS225N,368,215.4,8.4,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010843,AS225N,366,215.7,8.6,0.0354653188643066,0,0.153475886075015,0,0,0,0.0255917900997448,0,0,0.172556914350803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420102542233057,0,0,0.158956204956974,0,0,0,0,0,0,0
PM2U010901,AS225N,368,215.7,8.4,0.0249608314789496,0,0.129885597967182,0,0,0,0.0213674304524589,0,0,0.118768014645813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473160263491222,0,0,0.212326963770047,0,0,0,0,0,0,0
PM2W010223,AS195N,318,195.1,7.3,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010224,AS195N,315,194.9,7.3,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010225,AS195N,319,195.3,7.9,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010226,AS195N,313,192.4,7.3,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010227,AS195N,312,193.3,7.3,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010228,AS195N,311,193.6,7.5,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010230,AS195N,320,199.4,7.3,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010231,AS195N,318,192.1,7,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
PM2W010232,AS195N,316,192.6,7.5,0.0225535926356615,0,0.122707368027835,0,0,0,0.0227903151441296,0,0,0.11756682066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403340054052303,0,0,0.165688013080813,0,0,0,0,0,0,0
